index,user_id,item_id,recommend,sentiment_analysis,anio_post
25552,craggyteeth,105600,True,2,2015
25553,craggyteeth,218680,True,1,2014
25554,craggyteeth,204300,True,1,2014
25555,craggyteeth,238460,True,1,2015
25556,craggyteeth,211820,False,2,2015
25557,craggyteeth,440,False,1,2014
25558,craggyteeth,4000,False,0,2014
25559,76561198040695833,219740,True,2,2015
25560,76561198040695833,239820,True,2,2013
25561,WiseChocolate,273110,True,0,2014
25562,JewishThong,730,False,1,2015
25563,JewishThong,550,True,0,2015
25564,JewishThong,102700,False,1,2015
25565,76561198091404694,252490,True,0,2015
25566,76561198091404694,72850,True,0,2015
25567,76561198091404694,440,True,2,2014
25568,76561198118675915,20510,True,1,2014
25569,76561198118675915,22380,True,2,2014
25570,76561198118675915,265930,False,1,2014
25571,BigCutyBootyJudy,344040,False,2,2015
25572,BigCutyBootyJudy,271590,True,1,2015
25573,BigCutyBootyJudy,272350,False,2,2014
25574,bassline101,230410,True,2,2015
25575,TotallyNotBruceWayne,440,True,2,2012
25576,BatataFritaAlienigena,204300,True,1,2013
25577,batatafuriosa,206420,True,2,2014
25578,thelazybrowniemkii,369200,True,0,2014
25579,76561198088127282,338170,True,2,2015
25580,76561198088127282,49520,True,2,2015
25581,batman0180,570,True,2,2014
25582,batman0180,252490,True,2,2014
25583,batman0180,331120,True,1,2015
25584,76561198301150825,206210,True,2,2015
25585,76561198301150825,390520,True,2,2015
25586,76561198101249923,440,True,0,2014
25587,76561198101249923,440,True,0,2014
25588,batmun1989,218620,True,2,2014
25589,batmun1989,4000,True,2,2013
25590,batmun1989,227680,True,2,2014
25591,76561198004280826,313160,True,2,2014
25592,BM5K,383870,True,2,2014
25593,BM5K,242920,True,1,2014
25594,76561198043413238,221100,False,0,2014
25595,BZ4LIFE,407250,False,2,2014
25596,BZ4LIFE,209160,True,1,2014
25597,BZ4LIFE,107410,True,1,2014
25598,BZ4LIFE,221100,False,0,2014
25599,BZ4LIFE,366760,True,2,2014
25600,BZ4LIFE,381210,True,2,2014
25601,BZ4LIFE,295110,True,2,2015
25602,BZ4LIFE,730,True,2,2015
25603,ShakEnBakE,208650,False,2,2015
25604,ShakEnBakE,211400,True,2,2013
25605,ShakEnBakE,204100,True,2,2013
25606,bauluci,271590,True,1,2015
25607,bauluci,730,False,0,2015
25608,bauluci,304930,True,2,2014
25609,bawssnass,239030,True,2,2014
25610,Bawst,227680,False,1,2015
25611,Bawst,359050,True,1,2015
25612,Bawst,210770,False,1,2013
25613,Bawst,105600,True,1,2012
25614,yongyong3,570,True,2,2014
25615,76561198049953557,105600,True,2,2014
25616,76561198049953557,202090,True,2,2015
25617,76561198049953557,109600,True,2,2014
25618,76561198192790182,339600,False,0,2014
25619,76561198192790182,227940,True,2,2014
25620,76561198192790182,263060,True,2,2014
25621,76561198192790182,304930,True,2,2014
25622,76561198192790182,265930,True,1,2014
25623,76561198192790182,4000,True,2,2014
25624,76561198192790182,440,True,2,2015
25625,bjbuck,220860,False,1,2014
25626,76561198094673744,440,True,1,2013
25627,ughok,263420,False,2,2014
25628,ughok,220460,True,2,2013
25629,ughok,204300,True,2,2013
25630,76561198038055981,213670,True,1,2014
25631,76561198038055981,236090,True,2,2013
25632,76561198267779591,242860,True,0,2013
25633,76561198267779591,222880,True,1,2013
25634,76561198267779591,299460,False,0,2013
25635,76561198267779591,730,True,0,2013
25636,76561198267779591,203140,True,2,2013
25637,76561198267779591,464780,True,2,2013
25638,bwf1998,730,True,1,2013
25639,76561198128670473,262410,True,2,2014
25640,76561198128670473,346110,False,1,2015
25641,76561198128670473,338170,True,1,2015
25642,76561198128670473,730,True,2,2014
25643,76561198128670473,270170,True,1,2014
25644,76561198088531324,4000,True,2,2014
25645,76561198088531324,244850,True,2,2014
25646,76561198062733233,236390,True,2,2014
25647,76561198068717523,339800,True,2,2015
25648,76561198068717523,319630,True,2,2015
25649,76561198068717523,304930,True,1,2015
25650,BeastThePimp,206420,True,2,2014
25651,BeastThePimp,570,True,2,2013
25652,76561198078500090,232090,True,2,2015
25653,76561198064901359,8930,True,1,2014
25654,76561198064901359,550,True,2,2013
25655,76561198080784853,570,True,2,2015
25656,76561198080784853,4920,False,1,2015
25657,bebb0,300970,False,2,2015
25658,BecauseImSAD,293500,True,1,2015
25659,76561198050238243,248820,True,2,2015
25660,zi8gzag,730,True,2,2015
25661,zi8gzag,105600,True,2,2013
25662,zi8gzag,221380,True,2,2013
25663,76561198058183790,48700,True,0,2014
25664,76561198059654080,250900,True,2,2014
25665,76561198059654080,304930,True,1,2014
25666,76561198059654080,99900,True,2,2014
25667,l33t_llama,298600,True,2,2014
25668,l33t_llama,41070,True,2,2015
25669,l33t_llama,620,True,1,2014
25670,l33t_llama,238460,True,2,2014
25671,raoey,221100,True,1,2014
25672,dionnuner,294860,True,1,2014
25673,dionnuner,287700,True,2,2015
25674,dionnuner,265630,True,1,2014
25675,Zanscape,319510,True,0,2014
25676,Zanscape,440,True,0,2014
25677,Zanscape,319630,True,2,2014
25678,Zanscape,346110,True,2,2015
25679,Zanscape,261640,False,2,2015
25680,Doritatos,270550,True,2,2014
25681,76561198066900801,346110,True,2,2015
25682,theneonwolf,499440,True,2,2015
25683,theneonwolf,39500,False,2,2015
25684,theneonwolf,107100,True,2,2012
25685,OG1,220,True,1,2012
25686,OG1,10,True,2,2015
25687,OG1,218230,True,2,2015
25688,OG1,33930,True,2,2015
25689,OG1,259080,True,1,2015
25690,OG1,333930,True,2,2015
25691,OG1,230410,True,2,2015
25692,OG1,240,True,2,2015
25693,OG1,440,True,2,2015
25694,OG1,730,True,1,2015
25695,Automatonic_Cabbage,285900,True,2,2014
25696,Automatonic_Cabbage,331470,False,1,2014
25697,Automatonic_Cabbage,282070,True,1,2015
25698,Automatonic_Cabbage,224280,True,2,2014
25699,Automatonic_Cabbage,204360,True,2,2014
25700,Automatonic_Cabbage,440,True,2,2014
25701,76561198070869544,440,True,2,2015
25702,76561198070869544,224280,True,2,2015
25703,76561198105953265,208090,True,2,2014
25704,76561198092188845,362890,True,1,2015
25705,76561198092188845,440,True,1,2014
25706,BENA1337,265930,True,2,2014
25707,BENA1337,440,True,2,2013
25708,BENA1337,433850,True,1,2013
25709,76561198093658975,252490,True,2,2013
25710,SuperAnalNoScope,201700,True,1,2013
25711,SuperAnalNoScope,2400,True,1,2015
25712,76561197970725078,302510,False,2,2015
25713,76561198045613225,292030,True,2,2015
25714,76561198045613225,49520,True,2,2014
25715,76561198045613225,72850,True,2,2014
25716,ZombieKiller17_,227940,True,1,2014
25717,ZombieKiller17_,271590,True,0,2015
25718,76561197970512992,630,True,2,2015
25719,76561197970512992,570,True,2,2014
25720,idfkanymore,209080,True,2,2014
25721,Cryptonial,246700,True,2,2014
25722,76561198077029675,391220,True,2,2014
25723,76561198077029675,235540,True,1,2014
25724,76561198197819339,333930,True,2,2015
25725,76561198068664336,437220,False,1,2015
25726,76561198068664336,550,True,1,2015
25727,yozaseigfuckcriprep,273110,False,1,2014
25728,76561198081756988,221380,False,0,2014
25729,76561198081756988,274190,True,2,2015
25730,76561198081756988,17330,True,1,2013
25731,76561198081756988,107410,True,1,2013
25732,TitlerBitch,12110,True,2,2014
25733,th4tone,44320,True,2,2014
25734,myteddybernie,403900,False,0,2015
25735,myteddybernie,406210,True,0,2015
25736,myteddybernie,263980,True,1,2015
25737,myteddybernie,204180,True,1,2015
25738,myteddybernie,314020,True,1,2015
25739,myteddybernie,570,True,1,2015
25740,myteddybernie,271590,True,1,2015
25741,myteddybernie,397500,True,1,2015
25742,myteddybernie,397620,True,1,2015
25743,gamingtonemsi,550,True,2,2014
25744,gamingtonemsi,440,True,2,2014
25745,gamingtonemsi,208090,True,0,2014
25746,76561198055651045,105600,True,2,2014
25747,76561198090464330,218620,True,0,2014
25748,76561198090464330,440,True,2,2015
25749,76561198073761454,440,True,1,2015
25750,76561198073761454,226700,False,0,2015
25751,76561198069634527,570,True,2,2015
25752,llamaemperor,570,True,0,2013
25753,sriyhoiwtwiug7edfieithweugh,113400,True,1,2014
25754,sriyhoiwtwiug7edfieithweugh,216250,True,1,2014
25755,TheBetacrowisawesome,221100,False,2,2015
25756,TheBetacrowisawesome,42680,False,0,2014
25757,TheBetacrowisawesome,200260,True,2,2014
25758,76561198053180471,200210,True,2,2014
25759,76561198053180471,105600,True,2,2014
25760,76561198053180471,211820,True,2,2013
25761,76561198060324840,550,True,2,2014
25762,LuizDoCl4ck,304930,True,0,2015
25763,LuizDoCl4ck,440,True,1,2013
25764,artynox,204300,True,2,2014
25765,artynox,242820,True,2,2014
25766,artynox,221640,True,1,2014
25767,artynox,265630,False,1,2014
25768,76561198091664122,730,True,1,2014
25769,76561198100496808,113400,True,1,2013
25770,76561198027517385,242640,True,2,2014
25771,76561198027517385,377160,True,2,2014
25772,76561198027517385,374320,True,2,2014
25773,76561198027517385,211420,True,2,2015
25774,76561198027517385,233130,True,2,2014
25775,bibizerabalatensa,730,True,1,2014
25776,76561198042690669,301520,False,0,2015
25777,76561198042690669,570,True,1,2015
25778,76561198042690669,252490,True,2,2014
25779,76561198048590320,497180,True,2,2014
25780,76561198048590320,374570,True,2,2015
25781,76561198048590320,313120,True,2,2015
25782,bugeyes8088123,730,True,2,2014
25783,bugeyes8088123,240,True,2,2014
25784,RedD34TH,239140,True,2,2015
25785,RedD34TH,384020,True,2,2015
25786,wannabefam0us,304930,True,2,2014
25787,76561198011652553,268870,True,2,2014
25788,crowbarpls,104900,True,2,2014
25789,BigLezzly,35450,True,1,2013
25790,BigLezzly,242050,True,2,2013
25791,BigLezzly,55230,True,2,2013
25792,blackandwhitecat,440,True,2,2013
25793,76561198011144513,215280,True,2,2013
25794,76561198057355556,8500,False,0,2014
25795,76561198072762747,238460,True,1,2014
25796,76561198072762747,391220,True,1,2014
25797,76561198072762747,209870,True,1,2014
25798,sasgat,437220,True,1,2014
25799,sasgat,218620,True,1,2015
25800,sasgat,274940,True,1,2015
25801,sasgat,91700,True,1,2013
25802,76561198085700027,730,True,2,2013
25803,76561198085700027,226700,False,1,2014
25804,76561198053721457,304930,True,1,2014
25805,76561198053721457,208730,False,1,2014
25806,76561198074792098,230410,True,2,2014
25807,rcaspersz,440,True,1,2013
25808,76561198092466953,261640,True,2,2014
25809,76561198092466953,301520,True,2,2015
25810,76561198092466953,226320,True,2,2014
25811,76561197979046612,9200,True,2,2015
25812,76561197979046612,34870,False,0,2015
25813,76561197979046612,12100,True,2,2015
25814,76561197979046612,2270,True,2,2015
25815,76561197979046612,221380,True,2,2015
25816,76561197979046612,22180,True,0,2014
25817,76561197979046612,8870,True,2,2014
25818,yunghughie,730,False,2,2015
25819,76561198079374078,72850,True,1,2013
25820,BigodisonLindo,200210,True,1,2014
25821,BigodisonLindo,17500,True,2,2014
25822,BigodisonLindo,440,True,1,2014
25823,7656119804296544,4000,True,1,2014
25824,76561198045577378,220200,True,2,2015
25825,76561198045577378,42910,True,1,2014
25826,bryceblacktop,22300,True,2,2015
25827,bryceblacktop,304670,True,2,2015
25828,bryceblacktop,238320,True,2,2015
25829,bryceblacktop,221100,True,1,2014
25830,76561197965916509,251570,True,2,2015
25831,swarsnut,271290,True,2,2014
25832,76561198009892332,730,True,1,2015
25833,76561198046135457,8980,True,2,2014
25834,76561198046135457,17410,True,2,2014
25835,Tyler_simpson,203290,True,2,2014
25836,Tyler_simpson,10090,True,2,2014
25837,Tyler_simpson,105600,True,2,2013
25838,76561198036620575,409510,True,2,2015
25839,76561198081718275,252490,True,2,2014
25840,Jaewda,107410,False,1,2015
25841,76561198035227874,4000,True,1,2014
25842,76561198050110674,107410,True,1,2014
25843,micsisthebest,220,True,2,2014
25844,micsisthebest,49520,True,2,2014
25845,micsisthebest,7670,True,2,2014
25846,micsisthebest,232090,True,1,2015
25847,micsisthebest,400,True,2,2014
25848,76561198030021498,332540,True,2,2014
25849,76561198030021498,271590,False,1,2015
25850,76561198030021498,293740,True,1,2014
25851,76561198030021498,369060,True,2,2015
25852,76561198091524388,269050,True,1,2014
25853,76561198060772954,401920,True,2,2015
25854,76561198060504177,363970,True,1,2015
25855,76561198060504177,17410,True,2,2012
25856,bentan312,440,True,1,2014
25857,nomansfan,275850,True,1,2014
25858,76561197999054744,304930,True,2,2014
25859,unsuallyusualdream,216150,True,0,2015
25860,unsuallyusualdream,730,True,0,2014
25861,unsuallyusualdream,570,True,0,2015
25862,unsuallyusualdream,219640,True,0,2014
25863,unsuallyusualdream,221380,True,1,2014
25864,TemptMe,730,True,1,2014
25865,birdpleb,289650,True,2,2014
25866,birdpleb,210898,True,2,2014
25867,birdpleb,304930,True,2,2014
25868,birdpleb,207170,True,1,2014
25869,76561198067708940,391540,True,1,2015
25870,76561198067708940,211820,True,2,2013
25871,DemonPieOfTheNight,345520,False,2,2015
25872,DemonPieOfTheNight,105420,True,2,2014
25873,DemonPieOfTheNight,8930,True,2,2014
25874,DemonPieOfTheNight,400,True,1,2011
25875,DemonPieOfTheNight,63500,True,2,2011
25876,DemonPieOfTheNight,41300,True,2,2011
25877,76561198076812814,570,True,2,2015
25878,gamanoel,730,True,1,2014
25879,76561198031490204,220700,True,2,2013
25880,76561198008392437,364360,True,2,2013
25881,bizarrues,327890,True,2,2014
25882,bizarrues,440,True,2,2014
25883,bizarrues,230410,True,2,2014
25884,bizarrues,212160,True,1,2014
25885,bizarrues,113400,True,2,2014
25886,bizarrues,4000,True,2,2013
25887,76561198065771084,220200,True,2,2014
25888,b1gb007yb17ch3s,250900,True,2,2015
25889,b1gb007yb17ch3s,730,True,2,2015
25890,b1gb007yb17ch3s,113200,True,2,2013
25891,b1gb007yb17ch3s,223710,True,1,2013
25892,b1gb007yb17ch3s,250900,True,2,2015
25893,b1gb007yb17ch3s,730,True,2,2015
25894,b1gb007yb17ch3s,113200,True,2,2013
25895,b1gb007yb17ch3s,223710,True,1,2013
25896,myles101,730,True,1,2015
25897,myles101,266010,True,1,2015
25898,myles101,230410,False,2,2015
25899,myles101,282800,True,0,2015
25900,myles101,249870,False,0,2015
25901,myles101,281690,False,0,2015
25902,myles101,40800,True,1,2015
25903,myles101,310370,True,1,2015
25904,myles101,49520,True,1,2014
25905,myles101,440,True,2,2014
25906,76561198071439167,730,True,2,2015
25907,dan_skaf,113020,True,2,2013
25908,Black_Dawn,9480,True,1,2014
25909,Black_Dawn,50650,False,1,2015
25910,Black_Dawn,63710,True,1,2014
25911,Black_Dawn,237110,False,2,2015
25912,Black_Dawn,281220,True,0,2015
25913,Black_Dawn,8140,False,1,2015
25914,Black_Dawn,329050,True,1,2015
25915,76561198044521040,570,True,2,2014
25916,76561198030378046,108600,True,2,2014
25917,blacknotwhitejesus,220,True,2,2015
25918,blacknotwhitejesus,34900,True,2,2015
25919,hazmatharry,218620,True,2,2014
25920,76561198045299922,49520,True,1,2015
25921,76561198045299922,224260,True,2,2013
25922,76561198045299922,208090,True,1,2014
25923,76561198022975113,304930,True,1,2014
25924,76561198022975113,319630,True,2,2015
25925,76561198022975113,236390,True,0,2013
25926,76561198022975113,72850,True,2,2012
25927,76561198022975113,48700,True,1,2012
25928,76561198022975113,35450,True,2,2012
25929,BlacKFuZion,205930,True,2,2014
25930,76561198043927767,49520,True,2,2015
25931,76561198037463290,218620,False,0,2015
25932,76561198089271904,250600,True,2,2014
25933,76561198089271904,550,True,1,2013
25934,black_predator001,20900,True,2,2014
25935,Jaredzzz3,570,True,1,2014
25936,Jaredzzz3,211820,True,2,2014
25937,76561198076636927,440,True,2,2013
25938,Chonkas,43110,True,1,2015
25939,76561198063121287,352460,True,2,2015
25940,76561198063121287,221640,True,1,2014
25941,76561198063121287,231060,True,2,2013
25942,58981044,730,True,2,2014
25943,blackyyangzz,255480,False,2,2014
25944,phie_black_arrow,1250,True,0,2015
25945,76561198082067148,372000,False,1,2015
25946,76561198082067148,440,True,1,2013
25947,Blade_Steam,7940,True,2,2014
25948,Blade_Steam,25890,True,2,2014
25949,76561198071264983,237310,True,1,2014
25950,76561198071264983,354290,True,2,2014
25951,76561198071264983,207230,True,1,2014
25952,76561198071264983,570,True,2,2014
25953,76561198071264983,550,True,2,2014
25954,76561198071264983,206420,True,2,2014
25955,76561198091589936,440,True,2,2015
25956,76561198060012371,22380,True,2,2013
25957,76561198060012371,550,True,2,2014
25958,76561198060012371,8190,True,2,2014
25959,76561198060012371,209080,True,2,2014
25960,76561198060012371,4000,True,2,2013
25961,bbbblair,393010,True,2,2015
25962,Abyss666,730,True,2,2015
25963,akopinoy,200710,True,0,2015
25964,akopinoy,241540,True,1,2015
25965,akopinoy,72850,False,1,2014
25966,akopinoy,65980,False,2,2014
25967,akopinoy,550,True,1,2013
25968,akopinoy,440,True,1,2013
25969,76561198063321128,550,True,2,2014
25970,Blaze349,8930,True,2,2014
25971,BlazingDawn,63380,True,0,2014
25972,BlazingDawn,378648,True,2,2014
25973,BlazingDawn,292030,True,2,2014
25974,BlazingDawn,105600,True,1,2014
25975,BlazingDawn,241540,False,0,2014
25976,BlazingDawn,108710,True,1,2013
25977,kyswithbleach,393420,True,1,2015
25978,kyswithbleach,104900,True,2,2015
25979,kyswithbleach,730,True,1,2015
25980,kyswithbleach,218230,True,1,2014
25981,SNAYKZ,218620,True,1,2015
25982,blndrdkcstrdbth,218620,True,2,2014
25983,76561198014969917,461400,True,2,2014
25984,76561198014969917,250900,True,1,2014
25985,tumbum,209080,True,2,2013
25986,tumbum,24240,True,2,2014
25987,76561198086008401,222880,True,1,2014
25988,blindvr,730,True,1,2014
25989,76561198019066447,252950,True,2,2014
25990,76561198019066447,730,True,2,2014
25991,letsgoonanadventure,236850,True,1,2015
25992,76561198094829750,275850,False,1,2015
25993,76561198075935936,570,True,1,2013
25994,76561198082023848,105600,True,0,2013
25995,76561198082023848,219740,True,0,2014
25996,zombie902g,212070,True,2,2014
25997,76561198050497367,209000,True,2,2014
25998,8008123,322070,True,1,2014
25999,8008123,304930,True,2,2014
26000,brad8711,218620,True,2,2014
26001,BlizzardSt4rm,440,True,2,2014
26002,BlizzardSt4rm,291480,True,1,2015
26003,blizzyyyy,730,True,2,2014
26004,Blakethesex,55110,True,2,2014
26005,Blakethesex,388520,False,1,2015
26006,Blakethesex,333950,False,2,2015
26007,Blakethesex,291650,True,1,2015
26008,Blakethesex,240,True,2,2010
26009,76561198081240093,440,True,2,2015
26010,Killerbadboys,304930,True,2,2014
26011,Killerbadboys,209160,True,1,2014
26012,Killerbadboys,218230,True,1,2013
26013,Killerbadboys,227940,True,2,2014
26014,Killerbadboys,227700,False,0,2014
26015,Killerbadboys,206210,True,2,2014
26016,Killerbadboys,230410,True,2,2014
26017,76561198067674227,244210,True,2,2014
26018,76561198067674227,218230,True,2,2013
26019,76561198075252558,8870,True,2,2014
26020,Bloody_Buster,301520,True,0,2014
26021,Bloody_Buster,206500,True,2,2014
26022,Bloody_Buster,105600,True,2,2013
26023,76561198044455212,105600,True,1,2015
26024,76561198044455212,570,True,0,2014
26025,76561198044455212,211820,False,2,2014
26026,fishfishfishfish,440,True,2,2013
26027,76561198062036370,550,True,2,2013
26028,blu3bulsi3,388520,False,2,2015
26029,blu3bulsi3,570,True,2,2013
26030,blu3bulsi3,550,True,2,2013
26031,76561198080399577,218620,True,1,2014
26032,76561198080399577,301480,False,1,2014
26033,76561198080399577,19900,False,1,2014
26034,76561198080399577,227220,True,1,2014
26035,76561198080399577,232770,False,1,2014
26036,76561198080399577,259430,False,1,2014
26037,76561198080399577,236510,False,0,2014
26038,76561198080399577,22300,True,2,2014
26039,76561198080399577,305960,False,2,2014
26040,76561198080399577,227680,False,2,2014
26041,76561198076446752,65980,False,0,2015
26042,allstarghostkill,440,True,2,2015
26043,76561198019662979,440,True,2,2014
26044,Day_Walker_Night_Stalker2,359320,True,2,2015
26045,Day_Walker_Night_Stalker2,570,True,1,2015
26046,Day_Walker_Night_Stalker2,374570,True,2,2015
26047,Day_Walker_Night_Stalker2,200510,True,2,2014
26048,Day_Walker_Night_Stalker2,8930,True,2,2014
26049,76561198231616024,730,True,2,2015
26050,76561198079260861,440,True,2,2014
26051,76561198089242036,304930,True,2,2015
26052,76561198078582860,253430,True,2,2014
26053,Sheelenumber1,413150,True,1,2014
26054,Sheelenumber1,295110,False,2,2015
26055,Sheelenumber1,252490,True,0,2014
26056,Sheelenumber1,437220,False,2,2014
26057,Sheelenumber1,271590,True,0,2015
26058,Sheelenumber1,40800,True,2,2014
26059,76561198055536847,211820,True,2,2014
26060,76561197999888744,437220,True,2,2014
26061,Bluehalomango,212680,True,2,2014
26062,Bluehalomango,105600,True,2,2014
26063,bluemuppet,352130,True,2,2015
26064,bluemuppet,209000,True,2,2014
26065,bluemuppet,80310,True,2,2015
26066,bluemuppet,259600,True,2,2014
26067,bluemuppet,250260,True,2,2014
26068,Blueninja_101,224260,True,2,2014
26069,76561198080960113,502550,True,1,2014
26070,76561198035108711,211820,True,0,2014
26071,azzwraith,306130,True,2,2015
26072,azzwraith,570,True,1,2015
26073,azzwraith,72850,True,1,2014
26074,76561197994101386,379720,True,1,2014
26075,76561197994101386,242860,True,1,2015
26076,76561197994101386,346010,True,0,2015
26077,76561197994101386,251570,False,1,2015
26078,76561198072841073,113200,True,2,2013
26079,76561198011136920,274190,True,2,2014
26080,fagetxd,252950,True,2,2014
26081,Hw__aN,206690,True,2,2013
26082,Hw__aN,104000,True,2,2013
26083,Hw__aN,208670,True,2,2013
26084,Hw__aN,61100,True,0,2013
26085,Hw__aN,42910,True,1,2013
26086,Hw__aN,234710,True,2,2013
26087,Hw__aN,31280,True,2,2013
26088,Hw__aN,50650,True,0,2013
26089,Hw__aN,92800,True,1,2013
26090,Hw__aN,107100,True,1,2013
26091,onepercenter,206440,True,2,2014
26092,onepercenter,730,True,2,2014
26093,Boahwaji,293540,True,0,2014
26094,Boahwaji,35450,True,1,2014
26095,Boahwaji,208090,True,2,2014
26096,Boahwaji,209080,True,2,2013
26097,76561198072590928,227940,True,2,2015
26098,76561198102254717,440,True,2,2014
26099,76561198102254717,218620,True,2,2014
26100,76561198102254717,4000,True,2,2014
26101,76561198142004550,730,True,1,2014
26102,bosstrann,730,True,2,2015
26103,bosstrann,323370,True,2,2015
26104,bosstrann,242700,True,2,2015
26105,bosstrann,363970,True,2,2015
26106,bosstrann,40800,True,2,2015
26107,76561198120465213,730,True,2,2015
26108,76561198022158129,24010,False,1,2014
26109,76561198022158129,227300,True,0,2014
26110,voltika,440,True,2,2013
26111,76561198078821619,252490,True,2,2014
26112,thisidisused,265930,True,2,2014
26113,thisidisused,263100,True,1,2014
26114,kennyguy325,730,True,1,2014
26115,76561198079521426,8980,True,1,2014
26116,bobbyjones12,265930,True,2,2014
26117,bobbyjones12,280740,True,2,2015
26118,bobbyjones12,306460,True,2,2015
26119,bobbyjones12,286080,True,2,2015
26120,bobbyjones12,4000,True,2,2015
26121,bobbyjones12,620,True,2,2014
26122,bobbyjones12,12210,True,2,2014
26123,76561198091518774,440,True,2,2014
26124,76561198091518774,218620,True,1,2015
26125,76561198091518774,204360,True,2,2015
26126,bobhork,252950,True,1,2015
26127,bobhork,251570,True,2,2015
26128,76561198025785395,275850,False,1,2015
26129,76561198025785395,730,False,2,2015
26130,76561198064892991,56400,True,2,2014
26131,76561198064892991,245550,True,2,2014
26132,Bobyzola,6060,True,2,2015
26133,Bobyzola,261640,True,0,2015
26134,Bobyzola,271590,True,1,2015
26135,Bobyzola,298110,True,0,2015
26136,kt7580,4000,True,1,2014
26137,76561198049856227,335300,True,0,2015
26138,76561198060767321,311210,False,0,2015
26139,76561198072689381,91600,True,2,2014
26140,76561198072689381,200710,True,2,2014
26141,Bogus88,259680,True,2,2015
26142,Bogus88,233980,True,2,2014
26143,Bogus88,238750,False,2,2014
26144,Bogus88,237930,True,2,2014
26145,Bogus88,272060,True,1,2014
26146,Bogus88,230230,True,2,2014
26147,Bogus88,213670,True,2,2014
26148,Bogus88,570,True,1,2012
26149,Bogus88,240,True,2,2011
26150,76561198062510835,360730,True,2,2011
26151,Piss-Cakehole,440,True,2,2014
26152,76561198084794434,15230,False,1,2014
26153,Skrytwo,351970,True,2,2015
26154,Skrytwo,292140,True,2,2015
26155,2spooky,219640,True,2,2014
26156,2spooky,236430,True,1,2014
26157,2spooky,238370,True,1,2014
26158,2spooky,365590,False,0,2014
26159,2spooky,282900,True,2,2015
26160,2spooky,248800,True,2,2014
26161,76561198005263965,233270,False,0,2014
26162,76561198058455791,221100,False,1,2014
26163,76561198046865931,730,True,1,2013
26164,Bonkbonkerson,218060,True,1,2014
26165,Bonkbonkerson,265630,True,1,2015
26166,Bonkbonkerson,440,True,2,2013
26167,bonsta13,275850,True,2,2013
26168,bonsta13,111900,True,0,2014
26169,bonsta13,264200,True,2,2014
26170,theboodge,8190,True,2,2014
26171,theboodge,63380,True,2,2014
26172,theboodge,72850,True,0,2014
26173,theboodge,243470,True,1,2014
26174,theboodge,203140,True,2,2014
26175,theboodge,218620,True,2,2014
26176,theboodge,104900,True,2,2014
26177,theboodge,50130,True,2,2014
26178,britehd,730,True,2,2014
26179,britehd,440,True,1,2012
26180,GalaxyExcalibur,72850,True,2,2012
26181,GalaxyExcalibur,207610,True,2,2013
26182,GalaxyExcalibur,730,True,2,2014
26183,GalaxyExcalibur,107410,True,2,2014
26184,GalaxyExcalibur,202170,False,1,2014
26185,GalaxyExcalibur,239820,False,2,2014
26186,GalaxyExcalibur,312530,True,2,2014
26187,GalaxyExcalibur,34900,True,1,2015
26188,76561198070935805,730,True,2,2014
26189,HAYABEEN,730,True,2,2015
26190,HAYABEEN,49520,True,2,2015
26191,bootie101,282560,False,2,2015
26192,bootie101,105600,True,2,2015
26193,bootie101,238750,True,2,2014
26194,CaridoidCombatClaw,270170,True,2,2015
26195,CaridoidCombatClaw,316010,True,2,2015
26196,CaridoidCombatClaw,203810,True,2,2015
26197,CaridoidCombatClaw,15710,True,2,2011
26198,CaridoidCombatClaw,31280,True,2,2011
26199,CaridoidCombatClaw,12900,True,2,2011
26200,CaridoidCombatClaw,22600,True,1,2011
26201,CaridoidCombatClaw,400,True,0,2010
26202,jiggggulypuff,221100,True,0,2014
26203,jiggggulypuff,252490,True,2,2014
26204,jiggggulypuff,730,True,2,2014
26205,jiggggulypuff,570,False,0,2013
26206,jiggggulypuff,205100,True,2,2013
26207,Cheekybreeki,570,True,2,2014
26208,booveniscool,105600,True,1,2014
26209,booveniscool,219150,True,1,2015
26210,booveniscool,313740,True,2,2015
26211,booveniscool,233270,True,1,2015
26212,booveniscool,363970,True,1,2015
26213,booveniscool,4000,True,2,2015
26214,booveniscool,238460,True,1,2014
26215,76561198054743531,730,True,2,2014
26216,76561198054743531,289650,False,0,2015
26217,76561198054743531,227940,True,0,2014
26218,76561198054743531,218230,True,2,2014
26219,76561198054743531,242880,True,2,2013
26220,76561198054743531,34030,True,0,2013
26221,76561198054743531,440,True,2,2012
26222,76561198082176631,49520,True,0,2014
26223,76561198082176631,440,True,1,2013
26224,76561198082176631,8870,True,0,2014
26225,76561197966956978,369200,True,2,2015
26226,76561197966956978,295110,False,0,2015
26227,76561198072103064,277460,True,0,2015
26228,76561198072103064,303210,False,2,2015
26229,76561198072103064,242780,False,2,2015
26230,76561198072103064,32330,True,2,2015
26231,76561198072103064,108200,True,2,2015
26232,76561198072103064,32440,True,2,2015
26233,76561198072103064,224960,True,2,2015
26234,76561198072103064,307230,False,1,2015
26235,76561198094437143,200210,True,2,2015
26236,76561198094437143,231310,True,2,2013
26237,McGanja69,730,True,0,2015
26238,McGanja69,63380,True,1,2015
26239,McGanja69,333930,True,2,2015
26240,McGanja69,204450,True,0,2015
26241,bosslucek,373110,False,0,2015
26242,romenlaw,218230,False,1,2014
26243,theblublur,394230,False,0,2014
26244,theblublur,298110,True,2,2015
